year,make,model,hpv,Efficiency_km/L
2024,Ford,Bronco 4WD,0,8.50287414
2024,Ford,Bronco 4WD,0,8.50287414
2024,Ford,Bronco Badlands 4WD,0,7.227443019
2024,Ford,Bronco Black Diamond 4WD,0,7.227443019
2024,Ford,Bronco Black Diamond 4WD,0,7.652586726
2024,Ford,Bronco Sasquatch 4WD,0,7.227443019
2024,Ford,Bronco Sasquatch 4WD,0,7.652586726
2024,Ford,Bronco 4WD,0,8.50287414
2024,Ford,Bronco Badlands 4WD,0,7.227443019
2024,Ford,Bronco Black Diamond 4WD,0,7.652586726
2024,Ford,Bronco Sasquatch 4WD,0,7.227443019
2024,Ford,Escape AWD,0,11.053736382
2024,Hyundai,Santa Fe AWD XRT,0,9.353161554
2024,Hyundai,Santa Fe AWD,0,9.778305261
2024,Kia,Sorento AWD,0,10.628592675
2024,Kia,Sorento AWD,0,9.778305261
2024,Lincoln,Corsair AWD,0,10.203448968
2024,Lincoln,Nautilus AWD,0,10.203448968
2024,Lincoln,Nautilus HEV AWD,0,12.75431121
2024,Mercedes-Benz,AMG GLC43 4matic,0,8.928017847
2024,Mercedes-Benz,AMG GLC43 4matic Coupe,0,8.928017847
2024,Nissan,Rogue AWD,0,13.179454917
2024,Nissan,Rogue AWD SL/Platinum,0,13.179454917
2024,Toyota,Corolla Cross AWD,0,12.75431121
2024,Toyota,Corolla Cross Hybrid AWD,0,17.856035694
2024,Toyota,Highlander AWD,0,10.203448968
2024,Chevrolet,Traverse Limited FWD,0,8.928017847
2024,Ford,Explorer RWD,0,10.203448968
2024,Ford,Explorer RWD,0,8.928017847
2024,Ford,Explorer RWD,0,8.50287414
2024,Lincoln,Aviator RWD,0,8.928017847
2024,Bentley,Bentayga,0,6.802299312
2024,Bentley,Bentayga EWB,0,6.802299312
2024,Chevrolet,Traverse Limited AWD,0,8.50287414
2024,Ford,Explorer AWD,0,9.778305261
2024,Ford,Explorer AWD,0,8.50287414
2024,Ford,Explorer AWD,0,8.50287414
2024,Ford,Explorer Timberline AWD,0,8.928017847
2024,Ford,Bronco Raptor 4WD,0,6.377155605
2024,Ford,Explorer FFV AWD,0,8.50287414
2024,INEOS Automotive,Grenadier,0,6.377155605
2024,INEOS Automotive,Grenadier Trialmaster Edition,0,5.952011897999999
2024,Lexus,GX 550,0,7.227443019
2024,Lincoln,Aviator AWD,0,8.50287414
2024,Mercedes-Benz,AMG G63,0,5.952011897999999
2024,Mercedes-Benz,AMG G63 4x4 Squared,0,4.676580777
2024,Toyota,Highlander Hybrid AWD LTD/PLAT,0,14.880029745
2024,Toyota,Highlander Hybrid AWD,0,14.880029745
2023,Porsche,Panamera Turbo S Executive,101,7.227443019
2023,Porsche,Panamera Turbo S ST,0,7.227443019
2023,Porsche,Cayenne Coupe,0,8.077730433
2025,BMW,Z4 sDrive30i,0,11.904023795999999
2025,BMW,840i Coupe,0,10.203448968
2025,BMW,840i xDrive Coupe,0,10.203448968
2025,BMW,840i Convertible,0,10.203448968
2025,BMW,840i xDrive Convertible,0,10.203448968
2025,BMW,M850i xDrive Coupe,0,8.077730433
2025,BMW,M850i xDrive Convertible,0,8.077730433
2025,BMW,M8 Competition Coupe,0,7.227443019
2025,BMW,M8 Competition Convertible,0,7.227443019
2025,Genesis,G70 AWD,0,8.077730433
2025,Genesis,G70 RWD,0,8.50287414
2025,Genesis,G70 AWD,0,9.778305261
2025,Genesis,G70 RWD,0,10.203448968
2025,Lexus,UX 300h,90,18.281179401
2025,Lexus,UX 300h AWD,90,17.856035694
2025,Lexus,UX 300h,90,18.281179401
2025,Lexus,UX 300h AWD,90,17.856035694
2025,BMW,840i Gran Coupe,0,10.203448968
2025,BMW,840i xDrive Gran Coupe,0,10.203448968
2025,BMW,M850i xDrive Gran Coupe,0,8.077730433
2025,BMW,Alpina B8 Gran Coupe,0,8.077730433
2025,BMW,M8 Competition Gran Coupe,0,7.227443019
2025,Kia,K5 AWD,0,11.478880088999999
2025,Kia,K5,0,12.329167502999999
2025,Kia,K5,0,12.75431121
2025,Kia,K5,0,11.478880088999999
2025,Chevrolet,Trax,0,12.75431121
2025,Ram,1500 2WD,0,8.928017847
2025,Ram,1500 2WD,0,9.353161554
2025,Ram,1500 HFE 2WD,0,9.778305261
2025,Ram,1500 4WD,0,8.077730433
2025,Ram,1500 4WD,0,8.928017847
2025,Ram,1500 HO 4WD,0,7.227443019
2025,Honda,Pilot FWD,0,9.353161554
2025,Kia,Sorento Hybrid FWD,0,15.305173452
2025,Genesis,GV70 AWD,0,9.353161554
2025,Genesis,GV70 AWD,0,10.203448968
2025,Genesis,GV70 AWD,0,8.50287414
2025,Jaguar,F-Pace,0,10.203448968
2025,Jaguar,F-Pace SVR,0,7.227443019
2025,Jaguar,F-Pace MHEV,0,8.928017847
2025,Kia,Sorento Hybrid AWD,0,14.454886038
2025,Land Rover,Range Rover Velar,0,9.778305261
2025,Land Rover,Range Rover Velar P340 MHEV,0,9.353161554
2025,Land Rover,Range Rover Velar P400 MHEV,0,8.928017847
2025,Subaru,Forester AWD,0,12.329167502999999
2025,Subaru,Forester Sport/Touring AWD,0,11.904023795999999
2025,BMW,X5 sDrive40i,0,10.628592675
2025,BMW,X5 xDrive40i,0,10.628592675
2025,BMW,X5 M60i xDrive,0,8.077730433
2025,BMW,X5 M Competition,0,6.377155605
2025,BMW,X6 xDrive40i,0,10.203448968
2025,BMW,X6 M60i xDrive,0,8.077730433
2025,BMW,X6 M Competition,0,6.377155605
2025,BMW,X7 M60i xDrive,0,7.652586726
2025,BMW,Alpina XB7,0,7.227443019
2025,Genesis,GV80 AWD,0,8.928017847
2025,Genesis,GV80 AWD,0,8.077730433
2025,Honda,Pilot AWD,0,8.928017847
2025,Honda,Pilot AWD Touring/Elite/Black,0,8.928017847
2025,Honda,Pilot AWD TrailSport,0,8.50287414
2024,Mazda,MX-5,0,12.329167502999999
2024,Mazda,MX-5,0,12.329167502999999
2024,Porsche,911 S/T,0,6.377155605
2024,Porsche,718 Spyder RS,0,6.802299312
2024,Mercedes-Benz,CLE300 4matic (Coupe),0,11.904023795999999
2024,Porsche,Panamera 4,98,8.928017847
2024,Toyota,Land Cruiser,0,9.778305261
2025,BMW,Z4 M40i,0,10.628592675
2025,BMW,Z4 M40i,0,9.353161554
2025,BMW,430i Coupe,0,13.179454917
2025,BMW,430i xDrive Coupe,0,12.75431121
2025,BMW,430i Convertible,0,12.75431121
2025,BMW,430i xDrive Convertible,0,11.904023795999999
2025,BMW,M440i Coupe,0,12.75431121
2025,BMW,M440i xDrive Coupe,0,12.329167502999999
2025,BMW,M440i Convertible,0,12.329167502999999
2025,BMW,M440i xDrive Convertible,0,11.904023795999999
2025,BMW,M4 Coupe,0,8.077730433
2025,BMW,M4 Competition Coupe,0,8.077730433
2025,BMW,M4 Competition M xDrive Coupe,0,7.652586726
2025,BMW,M4 Competition M xDrive Convertible,0,7.652586726
2025,MINI,Cooper S Hardtop 2 door,81,13.604598624
2025,Subaru,Legacy AWD,0,12.75431121
2025,Subaru,Legacy AWD,0,11.053736382
2025,Buick,Envista,0,12.75431121
2025,Chevrolet,Trax,0,12.329167502999999
2025,Honda,HR-V AWD,0,11.478880088999999
2025,Honda,HR-V FWD,0,11.904023795999999
2025,Kia,Carnival,0,8.928017847
2025,Buick,Encore GX FWD,0,12.75431121
2025,Buick,Encore GX FWD,0,12.75431121
2025,Chevrolet,Trailblazer FWD,0,13.179454917
2025,Chevrolet,Trailblazer FWD,0,12.75431121
2025,Hyundai,Tucson FWD,0,11.904023795999999
2025,Lexus,NX 250,0,11.904023795999999
2025,Buick,Encore GX AWD,0,11.478880088999999
2025,Chevrolet,Trailblazer AWD,0,11.478880088999999
2025,Hyundai,Tucson AWD,0,11.053736382
2025,Lexus,NX 250 AWD,0,11.904023795999999
2025,Lexus,NX 350h AWD,0,16.580604573
2025,Lexus,NX 350 AWD,0,10.203448968
2025,Lexus,NX 350 AWD F Sport,0,10.203448968
2025,MINI,Countryman S All4,0,11.478880088999999
2025,MINI,JCW Countryman All4,0,11.053736382
2025,Subaru,Outback AWD,0,11.904023795999999
2025,Subaru,Outback AWD,0,10.628592675
2025,Subaru,Outback Wilderness AWD,0,9.778305261
2025,Audi,Q7,0,9.353161554
2025,Audi,Q7,0,8.50287414
2025,Audi,SQ7,0,7.227443019
2025,BMW,X7 xDrive40i,0,9.353161554
2024,Acura,ZDX AWD,0,36.987502508999995
2024,Acura,ZDX RWD,0,38.26293363
2024,Audi,Q4 55 e-tron quattro,0,42.5143707
2024,Audi,Q4 Sportback 55 e-tron quattro,0,42.5143707
2024,Cadillac,LYRIQ AWD,0,37.837789922999995
2024,Chevrolet,Blazer EV RWD,0,39.113221044
2024,Chevrolet,Equinox EV FWD,0,45.915520355999995
2024,Chevrolet,Equinox EV AWD,0,40.813795872
2024,Fiat,500e,72,49.316670011999996
2024,Fiat,500e All Season,72,46.765807769999995
2024,Ford,F-150 Lightning 4WD Extended Range,0,29.76005949
2024,Ford,F-150 Lightning Platinum 4WD,0,28.059484662
2024,Ford,F-150 Lightning PRO 4WD Extended Range,0,29.76005949
2024,Ford,F-150 Lightning 4WD,0,28.909772076
2024,Ford,Mustang Mach-E RWD,0,43.364658114
2024,Ford,Mustang Mach-E RWD Extended,0,45.065232942
2024,Ford,Mustang Mach-E AWD,0,38.688077336999996
2024,Ford,Mustang Mach-E AWD Extended,0,42.089226993
2024,Ford,Mustang Mach-E GT,0,38.26293363
2024,Ford,Mustang Mach-E Rally,0,36.562358802
2024,Honda,Prologue FWD,0,42.089226993
2024,Honda,Prologue AWD Elite,0,39.113221044
2024,Honda,Prologue AWD Touring,0,40.388652164999996
2024,Hyundai,Kona Electric Standard Range,0,50.166957425999996
2024,Lexus,RZ 300e (18 inch wheels),0,53.142963375
2024,Lexus,RZ 300e (20 inch wheels),0,44.640089235
2024,Lexus,RZ 450e AWD (18 inch wheels),0,45.490376649
2024,Lexus,RZ 450e AWD (20 inch wheels),0,40.388652164999996
2024,Lucid,Air G Touring XR AWD with19 inch wheels,0,54.843538202999994
2024,Lucid,Air G Touring XR AWD with 20 inch wheels,0,51.442388547
2024,Lucid,Air G Touring XR AWD with 21 inch wheels,0,48.041238891
2024,Lucid,Air Touring AWD with 19 inch wheels,0,56.544113030999995
2024,Lucid,Air Touring AWD with 20 inch wheels,0,52.292675961
2024,Lucid,Air Touring AWD with 21inch wheels,0,50.166957425999996
2024,Maserati,Grancabrio Folgore,0,34.861783974
2024,Maserati,Granturismo Folgore,0,36.987502508999995
2024,Mercedes-Benz,EQB 250 Plus,0,45.490376649
2024,Mercedes-Benz,EQB 350 4matic,0,36.987502508999995
2024,Mercedes-Benz,EQE 350 Plus (SUV),0,39.963508458
2024,Mercedes-Benz,EQS 450 Plus (SUV),0,36.562358802
2024,Mercedes-Benz,EQE 350 4matic (SUV),0,36.137215095
2024,Mercedes-Benz,EQE 500 4matic (SUV),0,36.562358802
2024,Mercedes-Benz,EQS 450 4matic (SUV),0,35.286927681
2024,Mercedes-Benz,EQS 580 4matic (SUV),0,35.286927681
2024,Mercedes-Benz,EQS 680 4matic Maybach (SUV),0,34.436640267
2024,Nissan,ARIYA ENGAGE e-4ORCE 63kWh,0,40.388652164999996
2024,Nissan,ARIYA ENGAGE FWD 63kWh,0,42.939514407
2024,Nissan,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,0,39.113221044
2024,Nissan,ARIYA EVOLVE+/EMPOWER+ FWD 87kWh,0,41.664083286
2024,Nissan,ARIYA PLATINUM+ e-4ORCE 87kWh 19in. Wheels,0,38.26293363
2024,Nissan,ARIYA PLATINUM+ e-4ORCE 87kWh 20in. Wheels,0,36.987502508999995
2024,Nissan,ARIYA VENTURE Plus FWD 87kWh,0,43.789801821
2024,Porsche,Taycan 4S Cross Turismo,91,33.161209146
2024,Rivian,R1T All-Terrain Dual Large (20in),0,28.909772076
2024,Rivian,R1T All-Terrain Dual Max (20in),0,31.035490611
2024,Rivian,R1T All-Terrain Dual Standard Plus (20in),0,27.634340955
2024,Rivian,R1T All-Terrain Performance Dual Large (20in),0,28.909772076
2024,Rivian,R1T All-Terrain Performance Dual Max (20in),0,31.035490611
2024,Rivian,R1T All-Terrain Quad Large (20in),0,26.784053541
2024,Rivian,R1T AT Performance Dual Standard Plus (20in),0,27.634340955
2024,Rivian,R1T Dual Large (21in),0,33.161209146
2024,Rivian,R1T Dual Large (22in),0,32.310921732
2024,Rivian,R1T Dual Max (21in),0,35.712071388
2024,Rivian,R1T Dual Max (22in),0,33.161209146
2024,Rivian,R1T Dual Standard (21in),0,31.885778024999997
2024,Rivian,R1T Dual Standard (22in),0,29.76005949
2024,Rivian,R1T Dual Standard Plus (21in),0,32.736065439
2024,Rivian,R1T Dual Standard Plus (22in),0,30.610346904
2024,Rivian,R1T Performance Dual Large (21in),0,33.161209146
2024,Rivian,R1T Performance Dual Large (22in),0,32.310921732
2024,Rivian,R1T Performance Dual Max (21in),0,35.712071388
2024,Rivian,R1T Performance Dual Max (22in),0,33.161209146
2024,Rivian,R1T Performance Dual Standard Plus (21in),0,32.736065439
2024,Rivian,R1T Performance Dual Standard Plus (22in),0,30.610346904
2024,Rivian,R1T Quad Large (20in),0,27.209197248
2024,Rivian,R1T Quad Large (21in),0,31.035490611
2024,Rivian,R1T Quad Large (22in),0,28.909772076
2024,Rivian,R1S All-Terrain Dual Large (20in),0,28.909772076
2024,Rivian,R1S All-Terrain Dual Max (20in),0,31.035490611
2024,Rivian,R1S All-Terrain Dual Standard Plus (20in),0,27.634340955
2024,Rivian,R1S All-Terrain Performance Dual Large (20in),0,28.909772076
2024,Rivian,R1S All-Terrain Performance Dual Max (20in),0,31.035490611
2024,Rivian,R1S AT Performance Dual Standard Plus (20in),0,27.634340955
2024,Rivian,R1S Dual Large (21in),0,33.161209146
2024,Rivian,R1S Dual Large (22in),0,31.885778024999997
2024,Rivian,R1S Dual Max (21in),0,34.861783974
2024,Rivian,R1S Dual Max (22in),0,33.161209146
2024,Rivian,R1S Dual Standard (21in),0,31.885778024999997
2024,Rivian,R1S Dual Standard (22in),0,29.76005949
2024,Rivian,R1S Dual Standard Plus (21in),0,32.736065439
2024,Rivian,R1S Dual Standard Plus (22in),0,30.610346904
2024,Rivian,R1S Performance Dual Large (21in),0,33.161209146
2024,Rivian,R1S Performance Dual Large (22in),0,31.885778024999997
2024,Rivian,R1S Performance Dual Max (21in),0,34.861783974
2024,Rivian,R1S Performance Dual Max (22in),0,33.161209146
2024,Rivian,R1S Performance Dual Standard (22in),0,30.610346904
2024,Rivian,R1S Performance Dual Standard Plus (21in),0,32.736065439
2024,Rivian,R1S Quad Large (20in),0,27.209197248
2024,Rivian,R1S Quad Large (21in),0,30.185203197
2024,Rivian,R1S Quad Large (22in),0,28.909772076
2024,Tesla,Model 3 Long Range AWD,0,55.26868191
2024,Tesla,Model 3 RWD,0,56.118969324
2024,Tesla,Model S,94,51.867532254
2024,Tesla,Model S Plaid (19in wheels),94,45.490376649
2024,Tesla,Model S Plaid (21in wheels),94,40.813795872
2024,Tesla,Model Y Long Range AWD,0,49.741813719
2024,Tesla,Model Y Performance AWD,0,44.640089235
2024,Tesla,Model X,0,42.5143707
2024,Tesla,Model X Plaid (20in wheels),0,41.664083286
2024,Tesla,Model X Plaid (22in wheels),0,38.26293363
2024,Toyota,bZ4X,0,50.592101133
2024,Toyota,bZ4X Limited,0,47.616095183999995
2024,Toyota,bZ4X AWD,0,44.214945528
2024,Toyota,bZ4X Limited AWD,0,43.364658114
2024,Volkswagen,ID.4,0,45.490376649
2024,Volkswagen,ID.4 Pro S,0,48.041238891
2024,Volkswagen,ID.4 S,0,45.490376649
2025,Aston Martin,Vantage,0,7.652586726
2025,Aston Martin,DB12 V8,0,7.227443019
2025,Mercedes-Benz,AMG CLA35 4matic,0,10.628592675
2025,Mercedes-Benz,CLA250 4matic,0,12.329167502999999
2025,Mercedes-Benz,CLA250,0,12.75431121
2025,Cadillac,CT5 V,0,8.928017847
2025,Cadillac,CT5,0,9.353161554
2025,Cadillac,CT5 V AWD,0,8.50287414
2025,Cadillac,CT5 AWD,0,8.928017847
2025,Cadillac,CT5,0,11.053736382
2025,Cadillac,CT5 AWD,0,10.628592675
2025,Toyota,Crown AWD,0,17.430891987
2025,Toyota,Crown AWD,0,12.75431121
2025,Acura,Integra,0,14.029742331
2025,Acura,Integra A-Spec,0,13.604598624
2025,Acura,Integra A-Spec,0,12.75431121
2025,Buick,Envista,0,12.75431121
2025,Kia,Soul,0,12.75431121
2025,Kia,Soul Eco dynamics,0,13.179454917
2025,Mercedes-Benz,AMG GLA35 4matic,0,10.203448968
2025,Mercedes-Benz,AMG GLB35 4matic,0,9.778305261
2025,Ram,1500 RHO 4WD,0,6.377155605
2025,Mercedes-Benz,GLA250,0,12.329167502999999
2025,Mercedes-Benz,GLB250,0,11.904023795999999
2025,Honda,CR-V FWD,0,12.75431121
2025,Honda,CR-V FWD,0,17.00574828
2025,Hyundai,Palisade FWD,0,9.353161554
2025,Hyundai,Kona FWD,0,13.179454917
2025,Hyundai,Kona FWD,0,13.179454917
2025,Kia,Seltos FWD,0,13.179454917
2025,Dodge,Hornet AWD,0,10.203448968
2025,Honda,CR-V AWD,0,11.904023795999999
2025,Honda,CR-V AWD,0,15.730317159
2025,Hyundai,Palisade AWD,0,8.928017847
2025,Hyundai,Kona AWD,0,11.478880088999999
2025,Hyundai,Kona AWD,0,11.904023795999999
2025,Kia,Seltos AWD,0,10.628592675
2025,Kia,Seltos AWD,0,12.329167502999999
2025,Mercedes-Benz,GLA250 4matic,0,11.904023795999999
2025,Mercedes-Benz,GLB250 4matic,0,11.478880088999999
2025,Aston Martin,DBX 707,0,7.227443019
2025,Toyota,GR Supra,0,11.478880088999999
2025,Toyota,GR Supra,0,11.053736382
2025,Toyota,GR Supra,0,8.928017847
2025,Audi,A3 quattro,0,11.904023795999999
2025,BMW,M2 Coupe,0,8.077730433
2025,BMW,M4 CS Coupe,0,7.652586726
2025,MINI,Cooper Hardtop 2 door,81,13.604598624
2025,Audi,S4,0,10.203448968
2025,Audi,A4 S line quattro,0,11.053736382
2025,Audi,A4 quattro,0,12.329167502999999
2025,BMW,M3 Sedan,0,8.077730433
2025,BMW,M3 Competition Sedan,0,8.077730433
2025,BMW,M3 Competition M xDrive Sedan,0,7.652586726
2025,Cadillac,CT4,0,11.053736382
2025,Cadillac,CT4 AWD,0,10.628592675
2025,Cadillac,CT4,0,10.628592675
2025,Cadillac,CT4 V,0,9.778305261
2025,Cadillac,CT4 AWD,0,10.203448968
2025,Cadillac,CT4 V AWD,0,9.778305261
2025,Cadillac,CT4 V,0,8.077730433
2025,Cadillac,CT4 V,0,7.652586726
2025,Mazda,3 4-Door 2WD,0,13.179454917
2025,Mazda,3 4-Door 4WD,0,12.75431121
2025,Mazda,3 4-Door 4WD,0,11.478880088999999
2025,Mercedes-Benz,C300,0,12.329167502999999
2025,Mercedes-Benz,C300 4matic,0,11.478880088999999
2025,Mercedes-Benz,AMG CLA45 S 4matic,0,9.778305261
2025,MINI,Cooper S Hardtop 4 door,84,13.604598624
2025,Toyota,Corolla Hatchback,85,14.880029745
2025,Toyota,Corolla Hatchback XSE,85,14.029742331
2025,Volkswagen,GLI,0,12.329167502999999
2025,Volkswagen,GLI,0,12.75431121
2025,Volkswagen,Jetta Sport/SE/SEL,0,14.029742331
2025,Volvo,S60 B5,0,12.75431121
2025,Volvo,S60 B5 AWD,0,11.904023795999999
2025,Alfa Romeo,Giulia,0,11.478880088999999
2025,Alfa Romeo,Giulia AWD,0,11.053736382
2025,Audi,S5 Sportback,91,9.778305261
2025,Audi,RS 5 Sportback,91,8.50287414
2025,Audi,RS 7,95,7.227443019
2025,Audi,A5 Sportback S line quattro,91,11.053736382
2025,Audi,A6 quattro,0,11.053736382
2025,Audi,A5 Sportback quattro,91,12.329167502999999
2025,Audi,A7 quattro,95,10.628592675
2025,Audi,A6 quattro,0,10.628592675
2025,Cadillac,CT5 V,0,6.377155605
2025,Cadillac,CT5 V,0,6.377155605
2025,Chevrolet,Malibu,0,13.179454917
2025,Honda,Civic 4Dr,0,15.305173452
2025,Honda,Civic 4Dr,0,14.454886038
2025,Honda,Civic 4Dr,0,20.832041643
2025,Hyundai,Elantra,0,14.454886038
2025,Hyundai,Elantra,0,15.305173452
2025,Hyundai,Elantra,0,13.179454917
2025,Hyundai,Elantra Hybrid,0,21.25718535
2025,Hyundai,Elantra Hybrid Blue,0,22.957760177999997
2025,Hyundai,Elantra N,0,9.778305261
2025,Hyundai,Elantra N,0,10.203448968
2025,Mazda,3 5-Door 2WD,93,12.75431121
2025,Mazda,3 5-Door 2WD,93,12.75431121
2025,Mazda,3 5-Door 4WD,93,12.329167502999999
2025,Mazda,3 5-Door 4WD,93,11.053736382
2025,Toyota,Camry HEV AWD SE/XLE,0,19.556610522
2025,Toyota,Camry HEV AWD XSE,0,18.706323108
2025,Toyota,Camry HEV FF LE,0,21.682329057
2025,Toyota,Camry HEV FF SE/XLE/XSE,0,19.981754229
2025,Toyota,Camry HEV AWD LE,0,21.25718535
2025,Volvo,S90 B6 AWD,0,11.053736382
2025,Audi,A8 quattro,0,9.353161554
2025,Audi,S8,0,7.652586726
2025,Genesis,G80 AWD,0,10.203448968
2025,Genesis,G80 AWD,0,8.077730433
2025,Genesis,G90 AWD,0,8.928017847
2025,Genesis,G90 MHEV,0,8.50287414
2025,Honda,Civic 5Dr,99,10.203448968
2025,Hyundai,Sonata AWD,0,11.904023795999999
2025,Hyundai,Sonata FWD,0,12.329167502999999
2025,Hyundai,Sonata FWD,0,13.604598624
2025,Hyundai,Sonata FWD,0,11.478880088999999
2025,Hyundai,Sonata Hybrid,0,19.981754229
2025,Audi,A4 allroad quattro,0,11.053736382
2025,Toyota,Crown Signia AWD,0,16.155460866
2025,Volvo,V60CC B5 AWD,0,11.478880088999999
2025,Audi,RS 6 Avant,0,7.227443019
2025,Audi,A6 Allroad quattro,0,10.628592675
2025,Volvo,V90CC B6 AWD,0,10.628592675
2025,Kia,Carnival Hybrid,0,14.029742331
2025,Acura,MDX FWD,0,9.353161554
2025,Cadillac,XT4 FWD,0,11.053736382
2025,Cadillac,XT5 FWD,0,10.203448968
2025,Cadillac,XT6 FWD,0,9.778305261
2025,Cadillac,XT5 FWD,0,8.928017847
2025,Cadillac,XT6 FWD,0,8.928017847
2025,Chevrolet,Equinox FWD,0,11.478880088999999
2025,Chevrolet,Blazer FWD,0,10.628592675
2025,Chevrolet,Blazer FWD,0,9.353161554
2025,Hyundai,Kona FWD,0,11.904023795999999
2025,Kia,Sportage FWD,0,11.904023795999999
2025,Kia,Niro,0,20.832041643
2025,Kia,Niro FE,0,22.532616471
2025,Kia,Sorento FWD,0,11.053736382
2025,Kia,Sorento FWD,0,9.778305261
2025,Acura,MDX AWD,0,8.928017847
2025,Alfa Romeo,Stelvio AWD,0,10.203448968
2025,Audi,SQ5,0,8.928017847
2025,Audi,SQ5 Sportback,0,8.928017847
2025,Audi,Q5 S line quattro,0,10.628592675
2025,Audi,Q5 Sportback S line quattro,0,10.628592675
2025,Audi,Q5 quattro,0,11.053736382
2025,BMW,X3 xDrive30i,0,12.329167502999999
2025,BMW,X3 M50i xDrive,0,11.478880088999999
2025,BMW,X4 xDrive30i,0,10.203448968
2025,BMW,X4 M40i,0,9.778305261
2025,BMW,X4 M,0,7.227443019
2025,BMW,X4 M Competition,0,7.227443019
2025,Buick,Envision AWD,0,10.203448968
2025,Cadillac,XT5 AWD,0,9.778305261
2025,Cadillac,XT6 AWD,0,9.778305261
2025,Cadillac,XT5 AWD,0,8.928017847
2025,Cadillac,XT6 AWD,0,8.50287414
2025,Cadillac,XT4 AWD,0,10.628592675
2025,Chevrolet,Equinox AWD,0,11.053736382
2025,Chevrolet,Blazer AWD,0,10.203448968
2025,Chevrolet,Blazer AWD,0,8.928017847
2025,Honda,Passport AWD,0,8.928017847
2025,Hyundai,Kona AWD,0,11.053736382
2025,Infiniti,QX55 AWD,0,10.628592675
2025,Jeep,Compass 4WD,0,11.478880088999999
2025,Kia,Sportage AWD,0,10.628592675
2025,Kia,Sportage Hybrid AWD,0,16.155460866
2025,Kia,Sportage Hybrid FWD,0,18.281179401
2025,Kia,Sorento AWD,0,10.628592675
2025,Kia,Sorento AWD,0,9.778305261
2025,Kia,Sportage X-pro,0,11.053736382
2025,Land Rover,Range Rover Evoque,0,9.353161554
2025,Land Rover,Discovery Sport,0,8.50287414
2025,Maserati,Grecale Modena,0,10.203448968
2025,Mercedes-Benz,GLE350 4matic,0,9.353161554
2025,Volvo,XC40 B5 AWD,0,11.053736382
2025,Volvo,XC60 B5 AWD,0,11.053736382
2025,Buick,Enclave FWD,0,9.778305261
2025,Chevrolet,Traverse FWD,0,9.778305261
2025,GMC,Acadia FWD,0,9.778305261
2025,Lincoln,Aviator RWD,0,8.928017847
2025,Acura,MDX AWD Type-S,0,8.077730433
2025,Audi,SQ8,0,7.227443019
2025,Audi,RS Q8 Performance,0,6.802299312
2025,Buick,Enclave AWD,0,8.928017847
2025,Chevrolet,Traverse AWD,0,8.928017847
2025,Ford,Explorer AWD,0,8.50287414
2025,Ford,Explorer AWD,0,8.928017847
2025,Ford,Explorer AWD,0,9.778305261
2025,Genesis,GV80 MHEV,0,8.50287414
2025,GMC,Acadia AWD,0,8.928017847
2025,Land Rover,Discovery,0,8.928017847
2025,Land Rover,Range Rover MHEV,0,8.077730433
2025,Land Rover,Range Rover LWB MHEV,0,7.652586726
2025,Land Rover,Range Rover Sport MHEV,0,8.077730433
2025,Land Rover,Range Rover Sport SVR MHEV,0,7.652586726
2025,Land Rover,Range Rover SV MHEV,0,7.652586726
2025,Land Rover,Range Rover SV LWB MHEV,0,7.652586726
2025,Land Rover,Defender 110,0,8.077730433
2025,Land Rover,Defender 90,0,8.077730433
2025,Lincoln,Aviator AWD,0,8.50287414
2025,Mazda,CX-70 4WD,0,10.628592675
2025,Mercedes-Benz,AMG GLE63 S 4matic Plus Coupe,0,6.802299312
2025,Mercedes-Benz,AMG GLE63 S 4matic Plus,0,6.802299312
2025,Mercedes-Benz,AMG GLS63 4matic Plus,0,6.377155605
2025,Mercedes-Benz,GLS600 4matic Maybach,0,6.377155605
2025,Mercedes-Benz,GLE580 4matic,0,7.227443019
2025,Mercedes-Benz,GLS580 4matic,0,6.802299312
2025,Mercedes-Benz,GLE450 4matic,0,8.928017847
2025,Mercedes-Benz,GLE450 4matic (coupe),0,8.928017847
2025,Mercedes-Benz,GLS450 4matic,0,8.928017847
2025,Mercedes-Benz,AMG GLE53 4matic Plus,0,8.50287414
2025,Mercedes-Benz,AMG GLE53 4matic Plus Coupe,0,8.50287414
2025,Mercedes-Benz,G550,0,7.652586726
2025,Volvo,XC90 B6 AWD,0,9.778305261
2025,Volvo,XC90 B5 AWD,0,11.053736382
2025,Maserati,MC20,0,7.652586726
2025,Maserati,MC20 Spyder,0,7.652586726
2025,Audi,S3,0,11.053736382
2025,BMW,230i Coupe,0,12.75431121
2025,BMW,230i xDrive Coupe,0,11.904023795999999
2025,BMW,M240i Coupe,0,11.053736382
2025,BMW,M240i xDrive Coupe,0,11.053736382
2025,BMW,M2 Coupe,0,8.077730433
2025,Mercedes-Benz,CLE300 4matic (Convertible),0,11.053736382
2025,Mercedes-Benz,CLE300 4matic (Coupe),0,11.478880088999999
2025,Mercedes-Benz,CLE450 4matic (Convertible),0,11.053736382
2025,Mercedes-Benz,CLE450 4matic (Coupe),0,11.053736382
2025,Acura,TLX FWD,0,10.628592675
2025,Acura,TLX AWD A-SPEC,0,10.203448968
2025,Acura,TLX Type-S,0,8.928017847
2025,BMW,330i Sedan,0,13.179454917
